item_code,item_description,item_type,total_sales,liquor_type
47160,SOMBRA MEZCAL - 750ML,LIQUOR,0.17,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,0.17,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,0.68,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,0.34,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,3.73,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,4.42,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.87,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.21,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.53,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.38,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.89,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,3.22,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.37,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.55,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.89,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.69,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,3.04,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,2.19,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.53,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,0.85,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.86,MEZCAL
47160,SOMBRA MEZCAL - 750ML,LIQUOR,1.35,MEZCAL
47169,BOWMORE 15YR - 750ML,LIQUOR,4.4,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,5.77,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,10.68,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,11.2,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,15.62,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,4.59,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,9.64,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,1.7,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.74,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.91,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,4.92,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,4.24,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,4.23,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,2.55,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.71,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.02,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.37,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,2.53,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.22,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,4.08,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,2.55,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,2.71,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,1.19,OTHER
47169,BOWMORE 15YR - 750ML,LIQUOR,3.23,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,18.49,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,29.27,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,18.65,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,26.73,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,27.45,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,20.09,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,28.5,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,19.36,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,24.3,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,22.59,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,28.51,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,21.64,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,29.1,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,22.72,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,31.97,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,21.72,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,34.41,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,18.75,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,32.379999999999995,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,21.91,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,15.36,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,18.22,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,15.77,OTHER
47171,SOUTHERN COMFORT 70P - 1.75L,LIQUOR,14.64,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,3.21,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.37,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.52,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,0.17,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,0.67,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.19,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.53,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,0.85,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.86,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.53,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.37,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.7,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,4.23,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.53,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.55,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.88,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.71,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.04,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,2.38,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,3.22,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,1.02,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,0.51,OTHER
47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,LIQUOR,4.85,OTHER
47176,KESSLER WHISKY - 750ML,LIQUOR,0.48,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,0.96,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,2.25,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,1.29,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,1.3,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,1.05,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,2.41,WHISKY
47176,KESSLER WHISKY - 750ML,LIQUOR,2.01,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,1.88,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.08,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.08,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.08,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.16,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.32,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.24,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.32,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.08,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.4,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0.4,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,0,WHISKY
47176,KESSLER WHISKEY - 750ML,LIQUOR,1,WHISKY
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,16.13,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,14.8,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,15.47,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,5.21,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,8.03,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,11.97,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,20.31,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,9.3,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,8.469999999999999,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,15.32,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,14.35,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,16.39,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,10.02,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,18,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,8.78,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,20.88,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,8.59,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,17.35,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,8.81,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,26.03,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,12.79,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,14.34,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,14.46,OTHER
47180,SOUTHERN COMFORT 70P - 750ML,LIQUOR,11.7,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.16,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.16,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.24,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.24,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.16,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.16,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.08,OTHER
47183,DEKUYPER TROPICAL COCONUT - 1L,LIQUOR,0.25,OTHER
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.96,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.72,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.65,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.4,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.88,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,1.85,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,1.69,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.4,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.24,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,1.15,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.08,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,1.24,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.08,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.99,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.33,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.75,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,1.48,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.32,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.41,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.24,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.56,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.16,RUM
47185,PORT ROYAL DARK RUM - 750ML,LIQUOR,0.32,RUM
47191,SVEDKA VODKA - 375ML,LIQUOR,17.4,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,17.55,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,37.09,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,22.65,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,23.45,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,26.81,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,21.46,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,28.23,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,28.34,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,32.87,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,36.7,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,40.29,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,38.53,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,37.07,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,38.37,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,42.59,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,43.31,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,41.51,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,46.52,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,43.03,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,41.41,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,36.55,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,25.98,VODKA
47191,SVEDKA VODKA - 375ML,LIQUOR,25.63,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.8,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.14,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.08,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.72,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.66,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.48,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,1.1,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,0.9,VODKA
47193,SVEDKA VODKA - 200ML,LIQUOR,0.42,VODKA
47195,ARROW BLACKBERRY - 750ML,LIQUOR,0,OTHER
47195,ARROW BLACKBERRY - 750ML,LIQUOR,0.24,OTHER
47195,ARROW BLACKBERRY - 750ML,LIQUOR,0.74,OTHER
47195,ARROW BLACKBERRY - 750ML,LIQUOR,1,OTHER
47195,ARROW BLACKBERRY - 750ML,LIQUOR,1,OTHER
47200,HIRAM WALKER SLOE GIN - 1L,LIQUOR,0.08,GIN
47200,HIRAM WALKER SLOE GIN - 1L,LIQUOR,0.16,GIN
47200,HIRAM WALKER SLOE GIN - 1L,LIQUOR,0.08,GIN
47200,HIRAM WALKER SLOE GIN - 1L,LIQUOR,0.08,GIN
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.82,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.73,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.96,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.56,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.98,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.89,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,2.58,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.41,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.16,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.49,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.42,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.74,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.16,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.08,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.58,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.33,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.08,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.5,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.33,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.16,OTHER
47203,H WALKER - AMARETTO-30 P - 1L,LIQUOR,0.4,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,5.82,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,2.02,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,4.45,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,2.28,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,3.8,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1.84,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,2.57,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1.55,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.88,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.24,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.16,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,6.08,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.08,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1.25,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,2.08,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.08,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1.33,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.49,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,2.08,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.16,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.16,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,1.29,OTHER
47207,H WALKER - PEACH SCHNAPPS - 1L,LIQUOR,0.56,OTHER
47222,RUSSIAN ICE VODKA - 750ML,LIQUOR,0,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.84,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.85,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.51,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.51,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.34,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.68,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,3.23,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.17,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.51,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.17,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.34,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.17,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.5,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.51,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.17,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.34,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.67,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.67,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.34,VODKA
47224,PUTINKA LIMITED EDITION VODKA - 750ML,LIQUOR,0.17,VODKA
47240,RON DEL BARRALITO 2 STAR 4YR - 750ML,LIQUOR,0.08,OTHER
47240,RON DEL BARRALITO 2 STAR 4YR - 750ML,LIQUOR,0.16,OTHER
47240,RON DEL BARRALITO 2 STAR 4YR - 750ML,LIQUOR,0.16,OTHER
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,8.8,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,4.64,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,6.4,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,4.29,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,4.64,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,6.94,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,7.85,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,6.4,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,2.69,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,0.64,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,0.41,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,1,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,0.08,TEQUILA
47251,SAUZA JIRO GOLD TEQ - 1L,LIQUOR,0.08,TEQUILA
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.7,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.86,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.97,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.39,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.31,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.38,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,3.69,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.35,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.49,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.65,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.9,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.45,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.63,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.37,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.3,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.54,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.29,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.55,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.64,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,3.04,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,0.97,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,0.72,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,2.63,GIN
47258,HAYMAN OLD TOM GIN - 750ML,LIQUOR,1.13,GIN
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,4.24,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,5.45,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,6.28,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,5.64,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,6.69,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,5.53,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,6.05,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,4.32,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,3.88,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.79,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,0.8,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,0.76,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.28,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.08,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.6,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.61,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.61,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.6,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.88,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.72,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,1.08,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,0.68,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,0.72,OTHER
47260,SOUTHERN COMFORT 70P - 375ML,LIQUOR,0.56,OTHER
47273,CIROC COCONUT - 1.75L,LIQUOR,3.91,OTHER
47273,CIROC COCONUT - 1.75L,LIQUOR,7.64,OTHER
47273,CIROC COCONUT - 1.75L,LIQUOR,3.06,OTHER
